1
389.2902,472.4450,60.2775,64.9061
394.5675,466.8680,62.3390,65.8077
399.9498,460.2229,64.3047,66.5257
403.0906,456.9465,63.5950,67.8856
399.1496,457.0883,63.9552,68.9699
387.2043,459.6865,68.9557,67.7553
376.8416,464.3396,71.6712,66.8639
365.9092,473.8342,73.4907,65.2384
367.1986,491.8404,70.9228,67.5085
383.6173,505.2241,69.2964,68.0907
389.0647,503.0593,68.3905,67.8273
411.6661,496.0522,68.7357,68.0989
458.8827,474.1513,72.3647,63.3724
526.0385,461.8792,77.0497,59.4847
591.4602,450.6151,80.4883,56.2782
658.6845,438.9228,83.8442,53.3225
722.0850,425.2623,85.9468,50.6136
786.5436,411.2775,86.7361,48.8158
851.5086,396.4757,85.8077,47.5039
919.4293,383.2753,86.3840,46.1734
978.3187,375.7348,86.8551,44.8915
1033.6702,368.7297,85.2440,44.2442
1093.0089,359.8835,84.4901,43.4106
1144.9233,351.6647,83.9068,42.9818
1200.2480,343.3734,84.2300,42.0224
1250.2581,330.8130,83.8654,41.3658
1298.4437,324.5612,83.4286,40.4519
1346.3320,316.1109,82.0897,40.2723
1386.6512,307.0390,80.7445,39.8318
1425.7743,299.4723,80.0511,39.1971
1463.5436,292.2053,80.5619,38.2599
1496.2198,283.5797,78.7013,39.0010
1491.5583,285.9684,78.7759,38.8751
1497.0504,293.7264,80.7789,37.5408
1512.4952,292.5786,77.4114,37.5425
1530.8495,286.2411,76.8539,37.9240
1547.6200,294.6518,75.8207,38.1653
1561.2335,311.1667,73.2729,39.7363
1570.6228,320.0459,68.3550,44.8757
1581.2676,321.9658,64.8266,49.7520
1591.9609,320.5838,63.2827,53.6518
1598.0774,315.9384,63.5249,56.5726
1601.3525,306.5865,62.6452,57.8122
1600.5032,301.4507,61.8097,56.8659
1599.5123,294.2097,61.9990,56.0409
1599.1194,286.3619,62.2842,55.0797
1599.2391,280.8649,62.3040,53.5542
1598.9252,276.5150,63.1788,51.7664
1598.0573,270.4811,68.2793,47.3209
1594.5101,266.5169,74.2607,43.6164
1592.5731,260.9647,78.5877,41.5275
1590.8752,252.8569,80.7527,41.8369
1590.0853,246.1818,81.7174,42.3528
1591.4220,237.7602,81.8862,43.1089
1587.2714,230.7042,80.7426,44.8601
1581.7382,228.8750,76.9623,49.7584
1578.0642,224.3631,74.1647,53.7164
1570.9606,215.3533,70.5267,55.6467
1568.0392,210.2923,67.9491,56.0020
1562.3265,207.3445,66.0995,55.6766
1559.1272,203.3817,65.9206,56.4134
1555.2482,198.7080,66.9052,55.9918
1552.3579,195.6959,66.8166,55.1039
1547.3793,193.7351,69.0541,51.3613
1540.9668,199.0664,67.7561,52.1659
1536.1935,201.0726,67.2628,52.4094
1528.9276,205.0460,67.2125,52.4258
1512.4724,207.8395,66.8441,52.3475
