1
229.3238,136.8920,54.4906,72.0449
228.1425,137.4926,54.7703,73.3856
224.2669,135.6947,55.3612,73.9810
223.6965,132.5709,55.5500,73.8221
221.4516,130.8341,56.3795,72.5625
219.3743,128.9017,56.9377,71.8039
218.5921,126.4630,56.6837,71.2484
217.2975,121.7567,56.7589,71.3760
214.7438,116.5593,56.6893,71.6066
213.5752,110.8389,56.5637,71.3334
209.4048,106.2981,56.9244,71.2407
206.0373,101.2045,57.2462,71.1904
204.8257,95.9317,57.8675,70.7684
205.5359,91.3463,58.2086,70.2948
204.0073,88.3946,59.7546,69.7141
202.6876,86.3703,61.8800,68.5529
201.4926,86.2076,64.5940,67.7004
199.6840,85.5781,66.3361,66.6865
198.1651,85.8077,67.9260,65.8898
198.6107,86.4435,68.6974,65.6906
197.9326,87.7007,69.3556,65.7052
195.1599,89.1046,67.5625,66.7884
191.8100,90.8467,64.5396,67.1923
191.4109,94.2273,62.0850,67.3261
192.2261,97.9364,60.3527,66.4566
196.2948,99.9808,59.1990,65.8055
196.2717,103.7715,58.0481,65.1128
198.3261,106.4946,56.7435,64.7393
201.1597,107.6255,55.2845,65.2522
206.7614,106.1552,53.9802,66.6640
206.3115,103.8928,52.8664,67.7334
211.1036,99.5054,53.1943,68.9580
210.3958,93.4284,52.8888,70.1970
210.5306,84.3089,52.0362,70.9163
212.0252,80.6252,51.7079,71.8797
213.0494,75.5290,51.7832,72.4990
214.8524,71.8311,52.2229,73.0935
216.8578,71.7360,53.1524,72.9181
218.6715,71.1738,53.6011,72.9982
219.5749,71.7838,53.8877,72.2505
219.3866,74.0488,54.3126,71.1375
220.5481,77.9681,54.7233,70.0848
221.6717,82.6542,55.4214,69.7009
220.2782,87.1050,56.2876,68.8214
219.7421,93.6498,57.1059,68.4142
220.5237,100.4061,57.1956,68.5261
220.7319,106.6389,57.5685,68.4280
222.0181,112.4677,57.3916,69.3665
224.5416,116.5505,57.0990,70.9588
227.0900,121.8835,57.6403,71.6885
229.1313,123.2384,58.2442,72.9492
230.1769,121.8839,58.6425,73.0876
232.0635,118.7902,59.4391,73.0836
234.3262,115.3708,60.3814,72.7532
235.0372,108.9325,60.1304,74.7821
236.5307,103.0819,59.2334,75.9690
237.6933,94.1182,58.8123,75.8525
237.6623,85.6980,58.2130,73.5478
239.0830,81.0340,58.1978,70.5208
237.5183,84.1291,57.8328,67.5136
240.9279,89.5719,58.6451,65.4811
241.6930,95.1223,59.4690,63.3534
240.6977,97.9535,60.5686,60.9299
243.2365,101.5274,61.1041,59.5609
243.7210,103.6062,60.7074,59.9410
244.1397,102.9706,59.8341,61.0460
247.3322,104.7266,58.3105,63.2506
246.4778,102.7266,57.7329,64.6292
247.8445,102.5967,57.5572,64.9284
249.3548,103.4598,57.2140,65.3238
250.9903,105.8802,56.5565,65.5894
252.8341,109.7579,55.1303,66.5929
253.1533,111.9358,54.3662,67.1743
254.5720,113.8734,55.2400,67.2905
253.0632,114.7821,56.4888,67.7822
253.7028,112.3482,57.1571,68.3365
254.0115,109.2095,57.1032,70.0925
254.2951,105.2293,57.1221,71.3532
256.1145,98.0280,56.4566,72.5480
257.2622,88.3643,56.5061,73.1629
257.7484,77.7644,56.5201,73.4779
258.2998,69.4970,56.4550,73.0976
259.6033,62.8385,56.3760,72.1443
260.5548,62.7134,57.0864,70.6685
259.1988,61.3895,57.7157,70.0375
259.5152,62.5501,58.2030,69.2194
260.5857,63.0384,58.8407,68.4729
261.1324,64.8767,59.2387,67.7022
261.2384,66.8535,59.6998,67.3164
261.5190,68.8027,60.2841,66.8181
262.2168,71.5137,59.9228,67.4815
262.2865,74.0267,60.0892,67.7888
263.0878,77.3631,60.7492,67.1490
263.3332,81.3320,60.2596,67.7706
263.0144,84.9154,59.4782,68.8486
260.9117,89.2942,59.2088,70.1537
259.3502,95.2337,59.3102,71.0070
256.4946,98.1050,59.7503,72.3917
252.4840,98.8547,60.4201,72.8605
246.0153,97.3386,61.7237,72.7425
243.4177,94.5060,61.8492,74.0942
241.4123,84.2808,61.7985,74.9819
241.5187,78.3330,61.8088,76.1256
243.9075,65.6883,61.1111,76.2200
246.5190,58.1608,60.3479,75.7905
247.4933,53.3020,61.0401,73.9644
248.9094,54.9090,62.8395,72.4429
251.9281,66.0177,64.3322,71.4786
254.4674,73.6299,65.0522,70.1797
255.6190,77.0469,66.0108,67.7596
256.7664,83.9447,65.6461,67.2110
255.4504,85.5168,65.8412,66.6397
255.3412,89.3073,65.9404,65.6883
255.1979,90.8809,65.7538,65.9218
254.2781,89.4096,65.2532,67.2332
254.2578,86.3272,64.2185,69.6968
252.7673,83.9308,63.9348,71.3454
251.3774,85.8658,63.4172,73.2948
249.7889,87.3735,61.8673,76.3024
248.0553,90.1906,60.6775,77.2255
246.4475,94.7091,61.0352,77.9817
242.0780,94.8764,63.2044,76.6941
241.7800,95.7621,63.7881,76.2202
243.6369,95.5769,63.3600,77.4503
245.9034,89.1870,63.6490,77.5073
250.8681,80.9628,63.1029,78.7402
254.0444,71.4195,62.3746,79.3622
256.8600,65.6406,61.3883,79.6057
259.9742,63.3864,61.0286,78.4419
265.1855,64.5758,60.5115,78.9030
