1
189.0091,217.0301,41.0267,101.5329
187.0035,216.8166,41.4105,102.8185
185.2633,217.2242,41.9582,103.3346
184.2143,216.9474,41.6113,102.0642
182.7208,218.7654,41.0188,99.7847
181.0334,224.7255,41.1026,100.4036
179.3412,228.3755,41.9135,99.1135
178.0923,231.3834,42.1827,99.2254
178.9776,233.7907,43.1252,100.3374
179.8823,233.3867,43.9409,101.3064
181.3597,233.2426,44.3703,102.6738
180.7014,232.4220,45.2319,102.7652
180.2507,231.6485,46.3407,103.4275
178.9089,230.9427,47.3046,104.3619
177.9975,230.1690,48.7452,105.8594
185.6060,218.6396,51.0842,105.9076
185.8053,215.5703,53.5762,104.9019
188.1561,212.6537,56.5431,106.0193
189.8340,212.1929,58.6605,108.9542
191.0684,210.8829,58.9038,110.1047
193.2997,214.0170,59.8139,111.4934
195.5097,214.8361,60.3551,114.6463
198.0241,216.4344,61.6783,116.0857
203.2766,220.0043,61.0930,115.4219
209.1957,225.7315,59.3205,115.9303
214.1179,227.9335,57.5556,116.1824
217.5773,227.7479,56.4852,116.6140
222.6649,226.5348,56.4614,116.6303
226.7109,229.8671,57.1268,116.0519
231.4062,225.1443,57.1502,115.7963
239.8346,224.0356,56.5108,115.2295
240.6180,223.6569,56.9909,115.2796
244.8107,222.9302,58.0621,114.5759
249.6514,222.5318,57.9656,113.7487
254.7284,223.3168,57.1137,113.5460
258.8588,223.7892,57.1507,113.2691
263.0801,224.8249,57.5702,112.4911
266.5486,227.1581,58.2201,111.4056
269.6963,229.4939,58.6748,110.0571
273.4660,229.7297,58.7534,108.7318
275.6419,232.6496,58.1332,107.2689
278.8742,232.8604,57.2740,107.1362
281.6699,232.7471,55.6932,106.1572
283.7613,231.1533,53.8831,106.2578
283.6501,231.6711,51.4463,106.9261
284.2774,231.7475,50.0901,106.9777
284.1197,230.0506,49.3360,107.2847
284.0162,230.7347,48.5027,108.3138
283.6471,228.4580,48.8967,109.7688
283.3293,229.2224,49.2582,112.0893
282.2731,226.6469,50.4186,113.2451
278.8043,225.6835,51.1975,113.4314
276.7258,224.4310,52.0188,112.6072
273.5927,223.4008,52.0636,112.5070
272.5312,221.7151,52.0459,111.9659
271.4980,223.5625,51.5013,111.8233
269.5131,225.8804,50.1520,111.2887
269.2058,227.9395,50.7898,109.1312
266.9867,231.4058,53.5172,106.5461
259.1810,233.2399,55.6410,104.3018
258.2798,236.1797,57.9557,100.7606
253.0243,236.9830,57.9915,99.6341
251.2598,240.2247,59.6285,97.7245
242.9495,239.3125,59.0964,97.7652
239.0660,240.6743,58.5396,97.6968
234.4303,240.8313,58.0211,97.2689
229.6295,243.6936,57.6997,96.1636
225.0735,243.3032,57.7099,94.8731
220.2739,243.4225,57.7944,92.3353
215.0098,242.4251,56.3755,90.8869
206.5082,239.8511,56.4025,90.3939
203.1218,242.4852,55.8061,91.6347
194.3943,237.5418,57.2416,91.2179
186.7940,232.5982,58.1244,90.3722
178.4762,231.7299,58.2408,90.6843
172.5226,231.1820,57.7708,89.8229
168.4925,233.1711,55.1706,91.5494
164.8492,235.2480,54.0692,92.9156
160.8521,233.0777,53.8071,92.5104
156.4777,233.0777,54.2105,93.5946
152.4964,229.2222,54.7214,92.4918
141.3840,228.9900,53.7415,95.8544
138.1709,226.8945,54.4676,97.8381
135.5516,224.6012,55.9444,99.2131
128.5404,222.3067,55.0195,100.9995
126.6712,221.6526,54.8075,102.2682
124.3529,220.7949,52.6937,104.5819
121.4948,221.0062,49.8284,107.7665
117.5334,220.1364,48.2742,109.7851
114.9585,221.0285,47.5844,110.3083
113.9458,219.9425,47.3063,109.4198
111.4988,218.6989,47.9789,109.9948
110.7508,215.2498,48.6916,109.9734
110.1823,215.4629,50.8355,110.2347
109.2230,213.8802,53.1349,110.1851
107.4871,212.1122,53.1691,111.0946
106.7487,209.5346,53.0499,110.3824
104.3426,209.8347,53.2015,109.2313
102.8931,211.0388,52.7996,109.2270
102.2585,210.2858,52.3584,108.8539
103.7100,208.3259,51.7160,108.6765
105.6263,203.2067,50.4509,106.6418
108.2829,200.9181,51.0462,107.0906
110.4236,198.8610,50.6203,108.1346
113.6696,196.4153,49.8868,110.3449
117.0297,193.3511,49.7154,111.7587
116.9131,192.0477,48.8764,112.7236
118.4385,193.1677,48.8754,112.0228
122.8319,193.3111,47.4227,112.5270
128.7570,192.0745,46.1471,113.5006
133.8306,190.9836,44.5660,114.0014
138.7688,190.3222,43.8905,113.9771
142.7830,189.0433,44.1466,113.8877
145.2338,185.1362,44.0809,114.3732
147.2944,182.7566,43.9088,114.2566
150.3584,181.6594,44.6711,113.6856
152.6327,180.6090,45.1367,113.1013
154.7321,180.7846,45.0533,112.0736
157.1353,181.7513,45.2491,111.0249
160.4627,183.1394,45.5532,109.9982
168.6271,182.5071,45.6201,111.1989
171.1336,179.7264,46.7557,110.1936
173.5803,176.2736,47.9030,107.6405
176.1033,174.6517,49.1274,108.6388
179.0548,173.9830,49.5679,109.5412
181.6523,172.6494,50.1476,110.5455
183.6624,171.3796,50.6313,110.4305
186.7210,170.9542,50.5554,109.8198
190.3225,172.4349,48.8750,109.1370
193.4489,172.6121,47.0370,107.9256
197.8380,171.9571,45.3888,107.6943
200.4598,171.3346,43.3662,108.1106
203.2283,170.2352,42.7542,108.6486
205.2311,168.2003,43.2526,109.7134
207.0221,165.4387,43.8782,110.1061
207.8428,163.7260,44.9883,111.2249
207.7206,162.1708,45.6309,111.7958
206.7868,161.0541,46.4728,111.8777
207.1802,161.1025,47.5956,111.4590
208.6999,161.1479,48.4251,111.2784
210.7032,160.6488,48.8616,111.6378
